Semantics,Syntax,Semantic_classes_of_nouns,Pejorative,Chained,Associated_verbs,Left_context,Center,Right_context,Full_context,Author,Created,Publ_year,Left_context_tags,Right_context_tags,Verb_tags,Left_context_tags_norm,Right_context_tags_norm
Topic change,ungoverned,Concrete,no,no,,  Это ведь тоже наука.   ― , Уют ,учебником; соображение ж остается!»   Он ,"  И нас осеняло:   «Учебник учебником; соображение ж остается!»   Он с дьявольской радостью соображению обучал, нам подрявкивая:  ",Андрей Белый ,1929 ,1989 ,"[OpencorporaTag('PRCL'), OpencorporaTag('CONJ'), OpencorporaTag('ADVB'), OpencorporaTag('NOUN,inan,femn sing,nomn')]","[OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('VERB,impf,intr sing,3per,pres,indc'), OpencorporaTag('NPRO,masc,3per,Anph sing,nomn')]",[],"[OpencorporaTag('PRCL'), OpencorporaTag('CONJ'), OpencorporaTag('ADVB'), OpencorporaTag('NOUN,inan,femn sing,nomn')]","[OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('INFN,impf,intr'), OpencorporaTag('NPRO,masc,3per,Anph sing,nomn')]"
Topic change,ungoverned,Concrete,no,no,," консультацию в форпост, потому что ", фабрика ,"уютом, а глаз само собой "," Это ведь тоже наука.   ― Уют уютом, а глаз само собой.  Не порхай!  ",И. Грекова ,1980 ,1990 ,"[OpencorporaTag('NOUN,inan,femn sing,accs'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('ADVB,Dmns'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,masc plur,gent'), OpencorporaTag('ADJF,Apro neut,sing,nomn'), OpencorporaTag('NPRO,Anph sing,ablt')]",[],"[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('ADVB,Dmns'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,masc plur,gent'), OpencorporaTag('ADJF,Apro masc,sing,nomn'), OpencorporaTag('NPRO,Anph sing,accs')]"
Topic change,ungoverned,Concrete,no,yes,," фантазии, настаивала, что песни песнями, ", фамилия ,"фабрикой, а дом домом.  "," Кроме того, есть на фабрике занятие или нет, надо приходить на консультацию в форпост, потому что фабрика фабрикой, а дом домом.  ",Аркадий Львов ,1981 ,2003 ,"[OpencorporaTag('NOUN,inan,femn sing,gent'), OpencorporaTag('VERB,impf,intr femn,sing,past,indc'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,femn sing,gent'), OpencorporaTag('NOUN,inan,femn plur,ablt')]","[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,masc sing,accs'), OpencorporaTag('NOUN,inan,masc sing,ablt')]",[],"[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('INFN,impf,intr'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,nomn')]","[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,masc sing,accs'), OpencorporaTag('NOUN,inan,masc sing,accs')]"
Topic change,ungoverned,Concrete,no,no,," какой-то, ― не сдержалась Элла Леонидовна.   ― ", Фантастика ,"фамилией, а Аллочкины Алсуфьевы никакие "," Скептичная Ларка, привычно снижая полет мачехиной фантазии, настаивала, что песни песнями, фамилия фамилией, а Аллочкины Алсуфьевы никакие не графья, а всего лишь обыкновенные дворяне, их дальние родственники.  ",Нина Воронель ,1975-2003 ,2003 ,"[OpencorporaTag('ADJF,Apro femn,sing,gent'), OpencorporaTag('CONJ'), OpencorporaTag('PRCL'), OpencorporaTag('VERB,perf,intr femn,sing,past,indc'), OpencorporaTag('NOUN,anim,femn,Name sing,nomn'), OpencorporaTag('NOUN,anim,femn,Patr sing,nomn')]","[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,anim,GNdr,Ms-f,Pltm,Surn plur,nomn'), OpencorporaTag('NOUN,anim,GNdr,Ms-f,Pltm,Surn plur,nomn'), OpencorporaTag('ADJF,Apro plur,nomn')]",[],"[OpencorporaTag('ADJF,Apro femn,sing,gent'), OpencorporaTag('CONJ'), OpencorporaTag('PRCL'), OpencorporaTag('INFN,perf,intr'), OpencorporaTag('NOUN,anim,femn,Name sing,nomn'), OpencorporaTag('NOUN,anim,masc,Name sing,nomn')]","[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,anim,masc,Sgtm,Surn sing,nomn'), OpencorporaTag('NOUN,anim,masc,Sgtm,Surn sing,nomn'), OpencorporaTag('ADJF,Apro femn,sing,gent')]"
Topic change,ungoverned,Concrete,no,no,,   , Фарс ,"фантастикой, а что делать будем "," Анекдот какой-то, ― не сдержалась Элла Леонидовна.   ― Фантастика фантастикой, а что делать будем?  ― настаивал Корнеев.  ",Влада Валеева ,2002 ,2002 ,[],"[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('CONJ'), OpencorporaTag('INFN,impf,tran'), OpencorporaTag('VERB,impf,intr plur,1per,futr,indc')]",[],[],"[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('CONJ'), OpencorporaTag('INFN,impf,tran'), OpencorporaTag('INFN,impf,intr')]"
Topic change,ungoverned,Human + animals,no,no,,   ― , Феб ,"фарсом, но какая сила воли ","  Фарс фарсом, но какая сила воли в таком возрасте!  ",Василий Катанян ,1999 ,2002 ,[],"[OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('ADJF,Apro femn,sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,gent')]",[],[],"[OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('ADJF,Apro femn,sing,gent'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,nomn')]"
Topic change,ungoverned,Concrete,yes,no,, стоит у меня перед глазами!   ― , Фигура ,"Фебом, ― без всякой вежливости в ","  ― Феб Фебом, ― без всякой вежливости в голосе произнес Иевлев, ― а вот почему ваши люди, сударь, поят некоторых наших лихим зельем и, думая, что опоили, всякую неправду над ними чинят и пытают, где какие корабли мы строим, что строить собираемся, как об чем думаем и размышляем?  ",Ю. П. Герман ,1952 ,1954 ,"[OpencorporaTag('VERB,impf,intr,Impe sing,pres,indc'), OpencorporaTag('PREP'), OpencorporaTag('NPRO,1per sing,accs'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,masc plur,ablt')]","[OpencorporaTag('NOUN,inan,masc,Orgn sing,ablt'), OpencorporaTag('PREP'), OpencorporaTag('NPRO,femn sing,gent'), OpencorporaTag('NOUN,inan,femn sing,gent'), OpencorporaTag('PREP')]",[],"[OpencorporaTag('INFN,impf,intr,Impe'), OpencorporaTag('PREP'), OpencorporaTag('NPRO,1per sing,nomn'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,masc plur,gent')]","[OpencorporaTag('UNKN'), OpencorporaTag('PREP'), OpencorporaTag('NPRO,femn sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,accs'), OpencorporaTag('PREP')]"
Topic change,ungoverned,Concrete,no,no,,  , Физика ,"фигурой, ― скептически заметил Туманов.  ― Но "," ― Эта жуткая фигура до сих пор стоит у меня перед глазами!   ― Фигура фигурой, ― скептически заметил Туманов.  ― Но раз вы не видели его лица, о чем толковать?  ","Н. Леонов, А. Макеев ",2003 ,2003 ,[],"[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('ADVB'), OpencorporaTag('VERB,perf,tran masc,sing,past,indc'), OpencorporaTag('NOUN,anim,masc,Sgtm,Surn sing,nomn'), OpencorporaTag('CONJ')]",[],[],"[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('ADVB'), OpencorporaTag('INFN,perf,tran'), OpencorporaTag('NOUN,anim,masc,Sgtm,Surn sing,nomn'), OpencorporaTag('CONJ')]"
Topic change,ungoverned,Abstract,no,no,, в мечиках: этих «грустных глазах».  , Философия ,"физикой, а все же хорошо "," Физика физикой, а все же хорошо, что с шести лет Эйнштейна обучали играть на скрипке.  ","Владислав Быков, Ольга Деркач ",2000 ,2001 ,"[OpencorporaTag('PREP'), OpencorporaTag('NOUN,anim,masc,Name plur,loct'), OpencorporaTag('ADJF,Apro,Subx,Anph plur,gent'), OpencorporaTag('ADJF,Qual plur,gent'), OpencorporaTag('NOUN,inan,masc plur,loct')]","[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('ADJF,Apro plur,nomn'), OpencorporaTag('PRCL'), OpencorporaTag('ADVB,Prdx')]",[],"[OpencorporaTag('PREP'), OpencorporaTag('NOUN,anim,masc,Name sing,nomn'), OpencorporaTag('ADJF,Apro,Subx,Anph inan,masc,sing,accs'), OpencorporaTag('ADJF,Qual masc,sing,nomn'), OpencorporaTag('NOUN,inan,masc plur,gent')]","[OpencorporaTag('NOUN,anim,masc sing,gent'), OpencorporaTag('CONJ'), OpencorporaTag('ADJF,Apro inan,masc,sing,accs'), OpencorporaTag('PRCL'), OpencorporaTag('ADVB,Prdx')]"
Topic change,ungoverned,Concrete,no,no,,  , Филфак ,"философией, а все решает характер ","  г) В конечном счете, все дело в мечиках: этих «грустных глазах».  Философия философией, а все решает характер.  Даже товарищу Сталину не удалось избавиться от собственного Мечика окончательно и бесповоротно…  ",Григорий Фукс ,2003 ,2003 ,[],"[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('ADJF,Apro plur,nomn'), OpencorporaTag('VERB,impf,tran sing,3per,pres,indc'), OpencorporaTag('NOUN,inan,masc sing,accs')]",[],[],"[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('ADJF,Apro inan,masc,sing,accs'), OpencorporaTag('INFN,impf,tran'), OpencorporaTag('NOUN,inan,masc sing,accs')]"
Topic change,ungoverned,Concrete,yes,no,,  Но , финал ,"филфаком, но надо и домой "," Филфак филфаком, но надо и домой идти, скоро заступать на дежурство.  ",Виктор Астафьев ,1995-1996 ,1997 ,[OpencorporaTag('CONJ')],"[OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('PRED,pres'), OpencorporaTag('CONJ'), OpencorporaTag('ADVB')]",[],[OpencorporaTag('CONJ')],"[OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('PRED,pres'), OpencorporaTag('CONJ'), OpencorporaTag('ADVB')]"
Topic change,ungoverned,Concrete,no,no,,"   Плохо то, что ", фирма ,"финалом, а новый скандал плутократической "," Но финал финалом, а новый скандал плутократической, полуфашистской «демократии», сплетенной с биржей и военщиной воедино, настолько вопиющий, и массы, в том числе мелкобуржуазные, настолько взбудоражены, что инсценируемое задушение истины еще далеко не обеспечено.  ",П. Лапинский ,1930 ,1930.12.04 ,"[OpencorporaTag('PRED,pres'), OpencorporaTag('CONJ'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('ADJF,Qual inan,masc,sing,accs'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('ADJF femn,sing,gent')]",[],"[OpencorporaTag('PRED,pres'), OpencorporaTag('CONJ'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('ADJF,Qual inan,masc,sing,accs'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('ADJF masc,sing,nomn')]"
Topic change,ungoverned,Concrete,no,no,," но дело в том, что ", фитин ,"фирмой, но домашнего адреса-телефона ","  Плохо то, что фирма фирмой, но домашнего адреса-телефона в реквизитах, конечно, не указывалось.  ",Андрей Измайлов ,2001 ,2001 ,"[OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('PREP'), OpencorporaTag('ADJF,Apro,Subx,Anph neut,sing,loct'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('ADJF neut,sing,gent'), OpencorporaTag('NOUN,inan,masc sing,gent'), OpencorporaTag('NOUN,inan,masc sing,gent')]",[],"[OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('PREP'), OpencorporaTag('ADJF,Apro,Subx,Anph masc,sing,nomn'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('ADJF masc,sing,nomn'), OpencorporaTag('NOUN,inan,masc sing,accs'), OpencorporaTag('NOUN,inan,masc sing,accs')]"
Topic change,ungoverned,Concrete,no,yes,,"  [Авдей, муж]   ", Флуд ,"фитином, а Вы, несмотря на "," Конечно, мне следовало бы пытать Вас, прежде чем казнить, но дело в том, что фитин фитином, а Вы, несмотря на его приемы, все-таки еще настолько слабы, что поручить кому-нибудь меня казнить были бы не в состоянии, и мне остается только одно ― развеивая прах по ветру, рвать сети, которыми вы, женщины, оплетаете мир, души, все великие души мира, чтобы уравнять их своей великостью ― доброй женственностью  .  ",Н. Н. Пунин ,1913 ,2000 ,"[OpencorporaTag('NOUN,anim,masc,Name sing,nomn'), OpencorporaTag('NOUN,anim,masc sing,nomn')]","[OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('NPRO,2per plur,nomn'), OpencorporaTag('PREP'), OpencorporaTag('PREP')]",[],"[OpencorporaTag('NOUN,anim,masc,Name sing,nomn'), OpencorporaTag('NOUN,anim,masc sing,nomn')]","[OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('NPRO,2per plur,nomn'), OpencorporaTag('PREP'), OpencorporaTag('PREP')]"
Topic change,ungoverned,Concrete,NaN,no,,   , Форма ,"флудом, а мат матом, тут ", ,коллективный ,2010 , ,[],"[OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('ADVB,Dmns')]",[],[],"[OpencorporaTag('NOUN,inan,femn plur,gent'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('ADVB,Dmns')]"
Topic change,ungoverned,Concrete,no,no,,  , Форма ,"формой, но и еще иную ","  Форма формой, но и еще иную, казалось бы, давно решенную задачу надо теперь все-таки заново решить.  ",Борис Ляпунов ,1963 ,1968 ,[],"[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('CONJ'), OpencorporaTag('PRCL'), OpencorporaTag('ADJF,Apro femn,sing,accs')]",[],[],"[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('CONJ'), OpencorporaTag('ADVB'), OpencorporaTag('ADJF,Apro femn,sing,gent')]"
Topic change,ungoverned,Concrete,no,no,, имеем никакого права мириться: получается , форпост ,"формой, но они же хотят "," Форма формой, но они же хотят всегда выглядеть красивыми.  ",Александр Дмитриев ,2015 ,2015 ,"[OpencorporaTag('VERB,impf,tran plur,1per,pres,indc'), OpencorporaTag('ADJF,Apro neut,sing,gent'), OpencorporaTag('NOUN,inan,neut sing,gent'), OpencorporaTag('INFN,impf,intr'), OpencorporaTag('VERB,impf,intr sing,3per,pres,indc')]","[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('NPRO,3per,Anph plur,nomn'), OpencorporaTag('PRCL'), OpencorporaTag('VERB,impf,tran plur,3per,pres,indc')]",[],"[OpencorporaTag('INFN,impf,tran'), OpencorporaTag('ADJF,Apro femn,sing,gent'), OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('INFN,impf,intr'), OpencorporaTag('INFN,impf,intr')]","[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('NPRO,3per,Anph plur,nomn'), OpencorporaTag('PRCL'), OpencorporaTag('INFN,impf,tran')]"
Topic change,ungoverned,Concrete,no,no,,  , Форс ,"форпостом, а дети остаются за "," Пусть она для них барыня, хотя возится с детским хором, но мы не имеем никакого права мириться: получается форпост форпостом, а дети остаются за порогом.  ",Аркадий Львов ,1981 ,2003 ,[],"[OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,anim,masc plur,nomn'), OpencorporaTag('VERB,impf,intr plur,3per,pres,indc'), OpencorporaTag('PREP')]",[],[],"[OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,anim,masc sing,nomn'), OpencorporaTag('INFN,impf,intr'), OpencorporaTag('PREP')]"
Topic change,ungoverned,Abstract,no,no,,   Легкомыслие легкомыслием и , фривольность ,"форсом, но хлопотно ходить по "," Форс ― форсом, но хлопотно ходить по пещерам, когда на группу в десять человек всего одна пара самохватов!  ",Константин Серафимов ,1978-1996 ,1994 ,"[OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('NOUN,inan,neut sing,ablt'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('ADJS,Qual neut,sing'), OpencorporaTag('INFN,impf,intr'), OpencorporaTag('PREP')]",[],"[OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('ADJF,Qual masc,sing,nomn'), OpencorporaTag('INFN,impf,intr'), OpencorporaTag('PREP')]"
Topic change,ungoverned,Concrete,no,no,,  , Фронт ,"фривольностью, но и такая, доминирующая ","  Легкомыслие легкомыслием и фривольность фривольностью, но и такая, доминирующая за мясным супом окраска обсуждаемых тем может вести к их укрупнению, а может, наоборот, к измельчению.  ","Анатолий Найман, Галина Наринская ",2003 ,2003 ,[],"[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('CONJ'), OpencorporaTag('ADJF,Apro femn,sing,nomn'), OpencorporaTag('PRTF,impf,intr,pres,actv femn,sing,nomn')]",[],[],"[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('CONJ'), OpencorporaTag('ADJF,Apro femn,sing,gent'), OpencorporaTag('INFN,impf,intr')]"
Topic change,ungoverned,Abstract,no,no,," прессе; намекали на то, что ", футуризм ,"фронтом, но в тылу потери "," Фронт фронтом, но в тылу потери едва ли не в 10 раз больше.  ",Вс. В. Иванов ,1940-1948 ,2001 ,"[OpencorporaTag('NOUN,inan,femn sing,datv'), OpencorporaTag('VERB,impf,intr plur,past,indc'), OpencorporaTag('PREP'), OpencorporaTag('CONJ'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,masc sing,loc2'), OpencorporaTag('NOUN,inan,femn sing,gent')]",[],"[OpencorporaTag('NOUN,inan,masc sing,gent'), OpencorporaTag('INFN,impf,intr'), OpencorporaTag('PREP'), OpencorporaTag('CONJ'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,nomn')]"
Topic change,ungoverned,Human + animals,no,no,,   Я ведь , хам ,"футуризмом, но тут, мол, попахивает ","  На другой день посыпались легкие доносики в прессе; намекали на то, что футуризм — футуризмом, но тут, мол, попахивает совсем иным, что, мол, весь футуризм— это только для отвода глаз.  ",В. Г. Шершеневич ,1934-1936 ,1990 ,"[OpencorporaTag('NPRO,1per sing,nomn'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('ADVB,Dmns'), OpencorporaTag('PRCL'), OpencorporaTag('VERB,impf,intr sing,3per,pres,indc')]",[],"[OpencorporaTag('NPRO,1per sing,nomn'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('ADVB,Dmns'), OpencorporaTag('PRCL'), OpencorporaTag('INFN,impf,intr')]"
Topic change,ungoverned,Concrete,yes,no,, малороссиян это совершенно законное извинение.  , Хандра ,"хамом, а от любви никогда ","  Я ведь хам хамом, а от любви никогда не отказывался.  ",Юрий Мамлеев ,1975-1999 ,1999 ,"[OpencorporaTag('NOUN,anim,masc plur,gent'), OpencorporaTag('PRCL'), OpencorporaTag('ADVB'), OpencorporaTag('ADJF,Qual neut,sing,nomn'), OpencorporaTag('NOUN,inan,neut sing,nomn')]","[OpencorporaTag('NOUN,anim,masc sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,femn sing,loct'), OpencorporaTag('ADVB')]",[],"[OpencorporaTag('NOUN,anim,masc sing,nomn'), OpencorporaTag('PRCL'), OpencorporaTag('ADVB'), OpencorporaTag('ADJF,Qual masc,sing,nomn'), OpencorporaTag('NOUN,inan,neut sing,nomn')]","[OpencorporaTag('NOUN,anim,masc sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('ADVB')]"
Topic change,ungoverned,Concrete,no,yes,,  ― , Хандра ,"хандрой, а дело делом!  Да "," В глазах малороссиян это совершенно законное извинение.  Хандра хандрой, а дело делом!  Да и не сочинений каких-то от него требуется!  ",И. С. Аксаков ,1849-1856 ,1994 ,[],"[OpencorporaTag('NOUN,inan,femn,Sgtm sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('NOUN,inan,neut sing,ablt'), OpencorporaTag('PRCL')]",[],[],"[OpencorporaTag('NOUN,inan,femn,Sgtm sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('PRCL')]"
Topic change,ungoverned,Concrete,no,no,, важная деталь: сразу я предупредил ― , характер ,"хандрой, а дело делом; что "," ― Хандра хандрой, а дело делом; что тебе?  ",М. В. Авдеев ,1851 ,2001 ,"[OpencorporaTag('ADJF,Qual femn,sing,nomn'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('ADVB'), OpencorporaTag('NPRO,1per sing,nomn'), OpencorporaTag('VERB,perf,tran masc,sing,past,indc')]","[OpencorporaTag('NOUN,inan,femn,Sgtm sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('NOUN,inan,neut sing,ablt'), OpencorporaTag('CONJ')]",[],"[OpencorporaTag('ADJF,Qual inan,masc,sing,accs'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('ADVB'), OpencorporaTag('NPRO,1per sing,nomn'), OpencorporaTag('INFN,perf,tran')]","[OpencorporaTag('NOUN,inan,femn,Sgtm sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('CONJ')]"
Topic change,ungoverned,Concrete,no,no,,  ). Просто не умела отказывать.  , Характер ,"характером, сошлись не сошлись, а ","  Пока не забыл, одна важная деталь: сразу я предупредил ― характер характером, сошлись не сошлись, а от Наташи я не уйду.  ",Анатолий Гладилин ,1972 ,2001 ,"[OpencorporaTag('PRCL'), OpencorporaTag('PRCL'), OpencorporaTag('VERB,impf,intr femn,sing,past,indc'), OpencorporaTag('INFN,impf,intr')]","[OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('VERB,perf,intr plur,past,indc'), OpencorporaTag('PRCL'), OpencorporaTag('VERB,perf,intr plur,past,indc'), OpencorporaTag('CONJ')]",[],"[OpencorporaTag('PRCL'), OpencorporaTag('PRCL'), OpencorporaTag('INFN,impf,intr'), OpencorporaTag('INFN,impf,intr')]","[OpencorporaTag('NOUN,inan,masc sing,accs'), OpencorporaTag('INFN,perf,intr'), OpencorporaTag('PRCL'), OpencorporaTag('INFN,perf,intr'), OpencorporaTag('CONJ')]"
Topic change,ungoverned,Concrete,no,no,," велик… Но соблазн соблазном, а ", характер ,"характером, а тут ― слабина.  К "," ). Просто не умела отказывать.  Характер характером, а тут ― слабина.  К тому же благодетельницу свою не жаловала, как и Анна Ивановна, ― догадывалась, шестым чувством чуяла, что все равно для той ― лимита, девчонка из провинции, грех не поездить.  ",Евгений Шкловский ,1990-1996 ,1996 ,"[OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('ADVB,Dmns'), OpencorporaTag('NOUN,inan,femn,Sgtm sing,nomn'), OpencorporaTag('PREP')]",[],"[OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,masc sing,accs'), OpencorporaTag('CONJ'), OpencorporaTag('ADVB,Dmns'), OpencorporaTag('NOUN,inan,femn,Sgtm sing,nomn'), OpencorporaTag('PREP')]"
Topic change,ungoverned,Abstract,no,no,,  , Хворость ,"характером, и она его выдержала "," Конечно, ей хотелось увидеть Мишу до Парижа, увидеть немедленно, соблазн был так велик… Но соблазн соблазном, а характер характером, и она его выдержала.  ",Вацлав Михальский ,2003 ,2003 ,[],"[OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('NPRO,femn,3per,Anph sing,nomn'), OpencorporaTag('NPRO,masc,3per,Anph sing,accs'), OpencorporaTag('VERB,perf,tran femn,sing,past,indc')]",[],[],"[OpencorporaTag('NOUN,inan,masc sing,accs'), OpencorporaTag('CONJ'), OpencorporaTag('NPRO,femn,3per,Anph sing,nomn'), OpencorporaTag('NPRO,masc,3per,Anph sing,nomn'), OpencorporaTag('INFN,perf,tran')]"
